Transaction,Item,date_time,period_day,weekday_weekend,date,time,hour,day_name,month
5976,Coffee,2017-02-04 15:50:00,afternoon,weekend,2017-02-04,15:50:00,15,Saturday,February
5977,Bread,2017-02-04 15:52:00,afternoon,weekend,2017-02-04,15:52:00,15,Saturday,February
5978,Cake,2017-02-04 15:53:00,afternoon,weekend,2017-02-04,15:53:00,15,Saturday,February
5978,Cake,2017-02-04 15:53:00,afternoon,weekend,2017-02-04,15:53:00,15,Saturday,February
5978,Coffee,2017-02-04 15:53:00,afternoon,weekend,2017-02-04,15:53:00,15,Saturday,February
5979,Coffee,2017-02-04 15:59:00,afternoon,weekend,2017-02-04,15:59:00,15,Saturday,February
5979,Salad,2017-02-04 15:59:00,afternoon,weekend,2017-02-04,15:59:00,15,Saturday,February
5980,Coffee,2017-02-04 16:15:00,afternoon,weekend,2017-02-04,16:15:00,16,Saturday,February
5980,Cake,2017-02-04 16:15:00,afternoon,weekend,2017-02-04,16:15:00,16,Saturday,February
5980,Cake,2017-02-04 16:15:00,afternoon,weekend,2017-02-04,16:15:00,16,Saturday,February
5981,Cake,2017-02-04 16:16:00,afternoon,weekend,2017-02-04,16:16:00,16,Saturday,February
5981,Salad,2017-02-04 16:16:00,afternoon,weekend,2017-02-04,16:16:00,16,Saturday,February
5981,Valentine's card,2017-02-04 16:16:00,afternoon,weekend,2017-02-04,16:16:00,16,Saturday,February
5982,Scandinavian,2017-02-04 16:18:00,afternoon,weekend,2017-02-04,16:18:00,16,Saturday,February
5983,Bread,2017-02-04 16:19:00,afternoon,weekend,2017-02-04,16:19:00,16,Saturday,February
5983,Coffee,2017-02-04 16:19:00,afternoon,weekend,2017-02-04,16:19:00,16,Saturday,February
5984,Brownie,2017-02-04 16:33:00,afternoon,weekend,2017-02-04,16:33:00,16,Saturday,February
5985,Tea,2017-02-04 16:39:00,afternoon,weekend,2017-02-04,16:39:00,16,Saturday,February
5985,Tea,2017-02-04 16:39:00,afternoon,weekend,2017-02-04,16:39:00,16,Saturday,February
5985,Soup,2017-02-04 16:39:00,afternoon,weekend,2017-02-04,16:39:00,16,Saturday,February
5985,Juice,2017-02-04 16:39:00,afternoon,weekend,2017-02-04,16:39:00,16,Saturday,February
5985,Cake,2017-02-04 16:39:00,afternoon,weekend,2017-02-04,16:39:00,16,Saturday,February
5985,Bread,2017-02-04 16:39:00,afternoon,weekend,2017-02-04,16:39:00,16,Saturday,February
5986,Bread,2017-02-04 16:40:00,afternoon,weekend,2017-02-04,16:40:00,16,Saturday,February
5986,Bread,2017-02-04 16:40:00,afternoon,weekend,2017-02-04,16:40:00,16,Saturday,February
5986,Cake,2017-02-04 16:40:00,afternoon,weekend,2017-02-04,16:40:00,16,Saturday,February
5986,Bread,2017-02-04 16:40:00,afternoon,weekend,2017-02-04,16:40:00,16,Saturday,February
5986,Soup,2017-02-04 16:40:00,afternoon,weekend,2017-02-04,16:40:00,16,Saturday,February
5986,Soup,2017-02-04 16:40:00,afternoon,weekend,2017-02-04,16:40:00,16,Saturday,February
5987,Bread,2017-02-04 16:54:00,afternoon,weekend,2017-02-04,16:54:00,16,Saturday,February
5988,Coffee,2017-02-04 17:03:00,evening,weekend,2017-02-04,17:03:00,17,Saturday,February
5988,Coffee,2017-02-04 17:03:00,evening,weekend,2017-02-04,17:03:00,17,Saturday,February
5988,Coffee,2017-02-04 17:03:00,evening,weekend,2017-02-04,17:03:00,17,Saturday,February
5988,Cake,2017-02-04 17:03:00,evening,weekend,2017-02-04,17:03:00,17,Saturday,February
5988,Bread,2017-02-04 17:03:00,evening,weekend,2017-02-04,17:03:00,17,Saturday,February
5988,Alfajores,2017-02-04 17:03:00,evening,weekend,2017-02-04,17:03:00,17,Saturday,February
5989,Truffles,2017-02-04 18:13:00,evening,weekend,2017-02-04,18:13:00,18,Saturday,February
5989,Coffee,2017-02-04 18:13:00,evening,weekend,2017-02-04,18:13:00,18,Saturday,February
5989,Tshirt,2017-02-04 18:13:00,evening,weekend,2017-02-04,18:13:00,18,Saturday,February
5990,Coffee,2017-02-04 18:21:00,evening,weekend,2017-02-04,18:21:00,18,Saturday,February
5991,Hot chocolate,2017-02-04 18:22:00,evening,weekend,2017-02-04,18:22:00,18,Saturday,February
5992,Coffee,2017-02-04 18:28:00,evening,weekend,2017-02-04,18:28:00,18,Saturday,February
5993,Juice,2017-02-04 18:31:00,evening,weekend,2017-02-04,18:31:00,18,Saturday,February
5994,Juice,2017-02-04 18:34:00,evening,weekend,2017-02-04,18:34:00,18,Saturday,February
5994,Truffles,2017-02-04 18:34:00,evening,weekend,2017-02-04,18:34:00,18,Saturday,February
5994,Mineral water,2017-02-04 18:34:00,evening,weekend,2017-02-04,18:34:00,18,Saturday,February
5995,Tshirt,2017-02-04 18:38:00,evening,weekend,2017-02-04,18:38:00,18,Saturday,February
5996,Tshirt,2017-02-04 18:39:00,evening,weekend,2017-02-04,18:39:00,18,Saturday,February
5997,Tea,2017-02-04 18:44:00,evening,weekend,2017-02-04,18:44:00,18,Saturday,February
5997,Tea,2017-02-04 18:44:00,evening,weekend,2017-02-04,18:44:00,18,Saturday,February
5997,Hot chocolate,2017-02-04 18:44:00,evening,weekend,2017-02-04,18:44:00,18,Saturday,February
5998,Tshirt,2017-02-04 18:45:00,evening,weekend,2017-02-04,18:45:00,18,Saturday,February
5999,Bread,2017-02-04 18:53:00,evening,weekend,2017-02-04,18:53:00,18,Saturday,February
5999,Hot chocolate,2017-02-04 18:53:00,evening,weekend,2017-02-04,18:53:00,18,Saturday,February
5999,Tshirt,2017-02-04 18:53:00,evening,weekend,2017-02-04,18:53:00,18,Saturday,February
6000,Vegan Feast,2017-02-04 18:58:00,evening,weekend,2017-02-04,18:58:00,18,Saturday,February
6000,Tea,2017-02-04 18:58:00,evening,weekend,2017-02-04,18:58:00,18,Saturday,February
6001,Postcard,2017-02-04 19:01:00,evening,weekend,2017-02-04,19:01:00,19,Saturday,February
6001,Coffee,2017-02-04 19:01:00,evening,weekend,2017-02-04,19:01:00,19,Saturday,February
6002,Tshirt,2017-02-04 19:04:00,evening,weekend,2017-02-04,19:04:00,19,Saturday,February
6002,Coke,2017-02-04 19:04:00,evening,weekend,2017-02-04,19:04:00,19,Saturday,February
6003,Coke,2017-02-04 19:05:00,evening,weekend,2017-02-04,19:05:00,19,Saturday,February
6004,Tshirt,2017-02-04 19:09:00,evening,weekend,2017-02-04,19:09:00,19,Saturday,February
6005,Coke,2017-02-04 19:11:00,evening,weekend,2017-02-04,19:11:00,19,Saturday,February
6006,Truffles,2017-02-04 19:12:00,evening,weekend,2017-02-04,19:12:00,19,Saturday,February
6007,Tshirt,2017-02-04 19:14:00,evening,weekend,2017-02-04,19:14:00,19,Saturday,February
6008,Tshirt,2017-02-04 19:14:00,evening,weekend,2017-02-04,19:14:00,19,Saturday,February
6009,Tea,2017-02-04 19:16:00,evening,weekend,2017-02-04,19:16:00,19,Saturday,February
6010,Coke,2017-02-04 19:17:00,evening,weekend,2017-02-04,19:17:00,19,Saturday,February
6011,Tshirt,2017-02-04 19:18:00,evening,weekend,2017-02-04,19:18:00,19,Saturday,February
6011,Fudge,2017-02-04 19:18:00,evening,weekend,2017-02-04,19:18:00,19,Saturday,February
6012,Hot chocolate,2017-02-04 19:25:00,evening,weekend,2017-02-04,19:25:00,19,Saturday,February
6012,Coffee,2017-02-04 19:25:00,evening,weekend,2017-02-04,19:25:00,19,Saturday,February
6013,Tshirt,2017-02-04 19:26:00,evening,weekend,2017-02-04,19:26:00,19,Saturday,February
6014,Valentine's card,2017-02-04 19:27:00,evening,weekend,2017-02-04,19:27:00,19,Saturday,February
6014,Tshirt,2017-02-04 19:27:00,evening,weekend,2017-02-04,19:27:00,19,Saturday,February
6015,Tshirt,2017-02-04 19:41:00,evening,weekend,2017-02-04,19:41:00,19,Saturday,February
6016,Tshirt,2017-02-04 19:42:00,evening,weekend,2017-02-04,19:42:00,19,Saturday,February
6016,Postcard,2017-02-04 19:42:00,evening,weekend,2017-02-04,19:42:00,19,Saturday,February
6017,Tshirt,2017-02-04 19:46:00,evening,weekend,2017-02-04,19:46:00,19,Saturday,February
6018,Valentine's card,2017-02-04 19:56:00,evening,weekend,2017-02-04,19:56:00,19,Saturday,February
6018,Tshirt,2017-02-04 19:56:00,evening,weekend,2017-02-04,19:56:00,19,Saturday,February
6018,Postcard,2017-02-04 19:56:00,evening,weekend,2017-02-04,19:56:00,19,Saturday,February
6019,Valentine's card,2017-02-04 19:57:00,evening,weekend,2017-02-04,19:57:00,19,Saturday,February
6020,Valentine's card,2017-02-04 19:59:00,evening,weekend,2017-02-04,19:59:00,19,Saturday,February
6021,Postcard,2017-02-04 20:08:00,evening,weekend,2017-02-04,20:08:00,20,Saturday,February
6022,Nomad bag,2017-02-04 20:12:00,evening,weekend,2017-02-04,20:12:00,20,Saturday,February
6022,Postcard,2017-02-04 20:12:00,evening,weekend,2017-02-04,20:12:00,20,Saturday,February
6022,Tshirt,2017-02-04 20:12:00,evening,weekend,2017-02-04,20:12:00,20,Saturday,February
6023,Tshirt,2017-02-04 20:13:00,evening,weekend,2017-02-04,20:13:00,20,Saturday,February
6023,Postcard,2017-02-04 20:13:00,evening,weekend,2017-02-04,20:13:00,20,Saturday,February
6024,Tshirt,2017-02-04 20:14:00,evening,weekend,2017-02-04,20:14:00,20,Saturday,February
6024,Postcard,2017-02-04 20:14:00,evening,weekend,2017-02-04,20:14:00,20,Saturday,February
6025,Postcard,2017-02-04 20:15:00,evening,weekend,2017-02-04,20:15:00,20,Saturday,February
6026,Postcard,2017-02-04 20:15:00,evening,weekend,2017-02-04,20:15:00,20,Saturday,February
6027,Tshirt,2017-02-04 20:39:00,evening,weekend,2017-02-04,20:39:00,20,Saturday,February
6028,Tshirt,2017-02-04 20:46:00,evening,weekend,2017-02-04,20:46:00,20,Saturday,February
6028,Postcard,2017-02-04 20:46:00,evening,weekend,2017-02-04,20:46:00,20,Saturday,February
6029,Coffee,2017-02-05 09:20:00,morning,weekend,2017-02-05,09:20:00,9,Sunday,February
6029,Coffee,2017-02-05 09:20:00,morning,weekend,2017-02-05,09:20:00,9,Sunday,February
6029,Pastry,2017-02-05 09:20:00,morning,weekend,2017-02-05,09:20:00,9,Sunday,February
6029,Pastry,2017-02-05 09:20:00,morning,weekend,2017-02-05,09:20:00,9,Sunday,February
6029,Farm House,2017-02-05 09:20:00,morning,weekend,2017-02-05,09:20:00,9,Sunday,February
6030,Tea,2017-02-05 09:31:00,morning,weekend,2017-02-05,09:31:00,9,Sunday,February
6030,Coffee,2017-02-05 09:31:00,morning,weekend,2017-02-05,09:31:00,9,Sunday,February
6030,Coffee,2017-02-05 09:31:00,morning,weekend,2017-02-05,09:31:00,9,Sunday,February
6030,Pastry,2017-02-05 09:31:00,morning,weekend,2017-02-05,09:31:00,9,Sunday,February
6030,Scone,2017-02-05 09:31:00,morning,weekend,2017-02-05,09:31:00,9,Sunday,February
6031,Coffee,2017-02-05 09:32:00,morning,weekend,2017-02-05,09:32:00,9,Sunday,February
6031,Medialuna,2017-02-05 09:32:00,morning,weekend,2017-02-05,09:32:00,9,Sunday,February
6032,Coffee,2017-02-05 09:33:00,morning,weekend,2017-02-05,09:33:00,9,Sunday,February
6032,Bread,2017-02-05 09:33:00,morning,weekend,2017-02-05,09:33:00,9,Sunday,February
6033,Hot chocolate,2017-02-05 09:55:00,morning,weekend,2017-02-05,09:55:00,9,Sunday,February
6034,Bread,2017-02-05 10:10:00,morning,weekend,2017-02-05,10:10:00,10,Sunday,February
6035,Tea,2017-02-05 10:20:00,morning,weekend,2017-02-05,10:20:00,10,Sunday,February
6035,Tea,2017-02-05 10:20:00,morning,weekend,2017-02-05,10:20:00,10,Sunday,February
6035,Pastry,2017-02-05 10:20:00,morning,weekend,2017-02-05,10:20:00,10,Sunday,February
6035,Pastry,2017-02-05 10:20:00,morning,weekend,2017-02-05,10:20:00,10,Sunday,February
6036,Bread,2017-02-05 10:28:00,morning,weekend,2017-02-05,10:28:00,10,Sunday,February
6036,Bread,2017-02-05 10:28:00,morning,weekend,2017-02-05,10:28:00,10,Sunday,February
6037,Coffee,2017-02-05 10:29:00,morning,weekend,2017-02-05,10:29:00,10,Sunday,February
6037,Coffee,2017-02-05 10:29:00,morning,weekend,2017-02-05,10:29:00,10,Sunday,February
6037,Tea,2017-02-05 10:29:00,morning,weekend,2017-02-05,10:29:00,10,Sunday,February
6038,Coffee,2017-02-05 10:31:00,morning,weekend,2017-02-05,10:31:00,10,Sunday,February
6038,Coffee,2017-02-05 10:31:00,morning,weekend,2017-02-05,10:31:00,10,Sunday,February
6038,Hot chocolate,2017-02-05 10:31:00,morning,weekend,2017-02-05,10:31:00,10,Sunday,February
6038,Hot chocolate,2017-02-05 10:31:00,morning,weekend,2017-02-05,10:31:00,10,Sunday,February
6038,Medialuna,2017-02-05 10:31:00,morning,weekend,2017-02-05,10:31:00,10,Sunday,February
6038,Scone,2017-02-05 10:31:00,morning,weekend,2017-02-05,10:31:00,10,Sunday,February
6038,Alfajores,2017-02-05 10:31:00,morning,weekend,2017-02-05,10:31:00,10,Sunday,February
6038,Spanish Brunch,2017-02-05 10:31:00,morning,weekend,2017-02-05,10:31:00,10,Sunday,February
6039,Bread,2017-02-05 10:35:00,morning,weekend,2017-02-05,10:35:00,10,Sunday,February
6040,Coffee,2017-02-05 10:49:00,morning,weekend,2017-02-05,10:49:00,10,Sunday,February
6040,Coffee,2017-02-05 10:49:00,morning,weekend,2017-02-05,10:49:00,10,Sunday,February
6040,Alfajores,2017-02-05 10:49:00,morning,weekend,2017-02-05,10:49:00,10,Sunday,February
6040,Cookies,2017-02-05 10:49:00,morning,weekend,2017-02-05,10:49:00,10,Sunday,February
6041,Sandwich,2017-02-05 11:06:00,morning,weekend,2017-02-05,11:06:00,11,Sunday,February
6041,Sandwich,2017-02-05 11:06:00,morning,weekend,2017-02-05,11:06:00,11,Sunday,February
6041,Coffee,2017-02-05 11:06:00,morning,weekend,2017-02-05,11:06:00,11,Sunday,February
6041,Scone,2017-02-05 11:06:00,morning,weekend,2017-02-05,11:06:00,11,Sunday,February
6042,Scone,2017-02-05 11:28:00,morning,weekend,2017-02-05,11:28:00,11,Sunday,February
6042,Coffee,2017-02-05 11:28:00,morning,weekend,2017-02-05,11:28:00,11,Sunday,February
6042,Coffee,2017-02-05 11:28:00,morning,weekend,2017-02-05,11:28:00,11,Sunday,February
6042,Coffee,2017-02-05 11:28:00,morning,weekend,2017-02-05,11:28:00,11,Sunday,February
6043,Coffee,2017-02-05 11:33:00,morning,weekend,2017-02-05,11:33:00,11,Sunday,February
6043,Hot chocolate,2017-02-05 11:33:00,morning,weekend,2017-02-05,11:33:00,11,Sunday,February
6043,Farm House,2017-02-05 11:33:00,morning,weekend,2017-02-05,11:33:00,11,Sunday,February
6044,Bread,2017-02-05 11:51:00,morning,weekend,2017-02-05,11:51:00,11,Sunday,February
6044,Coffee,2017-02-05 11:51:00,morning,weekend,2017-02-05,11:51:00,11,Sunday,February
6044,Coffee,2017-02-05 11:51:00,morning,weekend,2017-02-05,11:51:00,11,Sunday,February
6045,Hot chocolate,2017-02-05 11:58:00,morning,weekend,2017-02-05,11:58:00,11,Sunday,February
6045,Hot chocolate,2017-02-05 11:58:00,morning,weekend,2017-02-05,11:58:00,11,Sunday,February
6045,Coffee,2017-02-05 11:58:00,morning,weekend,2017-02-05,11:58:00,11,Sunday,February
6045,Coffee,2017-02-05 11:58:00,morning,weekend,2017-02-05,11:58:00,11,Sunday,February
6045,Coffee,2017-02-05 11:58:00,morning,weekend,2017-02-05,11:58:00,11,Sunday,February
6045,Cookies,2017-02-05 11:58:00,morning,weekend,2017-02-05,11:58:00,11,Sunday,February
6045,Cookies,2017-02-05 11:58:00,morning,weekend,2017-02-05,11:58:00,11,Sunday,February
6045,Brownie,2017-02-05 11:58:00,morning,weekend,2017-02-05,11:58:00,11,Sunday,February
6045,Pastry,2017-02-05 11:58:00,morning,weekend,2017-02-05,11:58:00,11,Sunday,February
6045,Baguette,2017-02-05 11:58:00,morning,weekend,2017-02-05,11:58:00,11,Sunday,February
6046,Coffee,2017-02-05 11:58:00,morning,weekend,2017-02-05,11:58:00,11,Sunday,February
6046,Cake,2017-02-05 11:58:00,morning,weekend,2017-02-05,11:58:00,11,Sunday,February
6047,Coffee,2017-02-05 12:00:00,afternoon,weekend,2017-02-05,12:00:00,12,Sunday,February
6048,Coffee,2017-02-05 12:04:00,afternoon,weekend,2017-02-05,12:04:00,12,Sunday,February
6048,Coffee,2017-02-05 12:04:00,afternoon,weekend,2017-02-05,12:04:00,12,Sunday,February
6048,Coffee,2017-02-05 12:04:00,afternoon,weekend,2017-02-05,12:04:00,12,Sunday,February
6048,Tea,2017-02-05 12:04:00,afternoon,weekend,2017-02-05,12:04:00,12,Sunday,February
6048,Medialuna,2017-02-05 12:04:00,afternoon,weekend,2017-02-05,12:04:00,12,Sunday,February
6048,Medialuna,2017-02-05 12:04:00,afternoon,weekend,2017-02-05,12:04:00,12,Sunday,February
6048,Cookies,2017-02-05 12:04:00,afternoon,weekend,2017-02-05,12:04:00,12,Sunday,February
6048,Cookies,2017-02-05 12:04:00,afternoon,weekend,2017-02-05,12:04:00,12,Sunday,February
6049,Bread,2017-02-05 12:07:00,afternoon,weekend,2017-02-05,12:07:00,12,Sunday,February
6049,Fudge,2017-02-05 12:07:00,afternoon,weekend,2017-02-05,12:07:00,12,Sunday,February
6049,Alfajores,2017-02-05 12:07:00,afternoon,weekend,2017-02-05,12:07:00,12,Sunday,February
6050,Coffee,2017-02-05 12:09:00,afternoon,weekend,2017-02-05,12:09:00,12,Sunday,February
6050,Tea,2017-02-05 12:09:00,afternoon,weekend,2017-02-05,12:09:00,12,Sunday,February
6050,Sandwich,2017-02-05 12:09:00,afternoon,weekend,2017-02-05,12:09:00,12,Sunday,February
6051,Spanish Brunch,2017-02-05 12:10:00,afternoon,weekend,2017-02-05,12:10:00,12,Sunday,February
6051,Bread,2017-02-05 12:10:00,afternoon,weekend,2017-02-05,12:10:00,12,Sunday,February
6052,Cake,2017-02-05 12:22:00,afternoon,weekend,2017-02-05,12:22:00,12,Sunday,February
6052,Alfajores,2017-02-05 12:22:00,afternoon,weekend,2017-02-05,12:22:00,12,Sunday,February
6053,Bread,2017-02-05 12:31:00,afternoon,weekend,2017-02-05,12:31:00,12,Sunday,February
6054,Coffee,2017-02-05 12:32:00,afternoon,weekend,2017-02-05,12:32:00,12,Sunday,February
6054,Coffee,2017-02-05 12:32:00,afternoon,weekend,2017-02-05,12:32:00,12,Sunday,February
6054,Bread,2017-02-05 12:32:00,afternoon,weekend,2017-02-05,12:32:00,12,Sunday,February
6054,Pastry,2017-02-05 12:32:00,afternoon,weekend,2017-02-05,12:32:00,12,Sunday,February
6055,Salad,2017-02-05 12:35:00,afternoon,weekend,2017-02-05,12:35:00,12,Sunday,February
6055,Coffee,2017-02-05 12:35:00,afternoon,weekend,2017-02-05,12:35:00,12,Sunday,February
6055,Coffee,2017-02-05 12:35:00,afternoon,weekend,2017-02-05,12:35:00,12,Sunday,February
6056,Coffee,2017-02-05 12:58:00,afternoon,weekend,2017-02-05,12:58:00,12,Sunday,February
6056,Coffee,2017-02-05 12:58:00,afternoon,weekend,2017-02-05,12:58:00,12,Sunday,February
6056,Coffee,2017-02-05 12:58:00,afternoon,weekend,2017-02-05,12:58:00,12,Sunday,February
6056,Bread,2017-02-05 12:58:00,afternoon,weekend,2017-02-05,12:58:00,12,Sunday,February
6056,Cookies,2017-02-05 12:58:00,afternoon,weekend,2017-02-05,12:58:00,12,Sunday,February
6056,Alfajores,2017-02-05 12:58:00,afternoon,weekend,2017-02-05,12:58:00,12,Sunday,February
6056,Sandwich,2017-02-05 12:58:00,afternoon,weekend,2017-02-05,12:58:00,12,Sunday,February
6056,Sandwich,2017-02-05 12:58:00,afternoon,weekend,2017-02-05,12:58:00,12,Sunday,February
6057,Coffee,2017-02-05 13:03:00,afternoon,weekend,2017-02-05,13:03:00,13,Sunday,February
6057,Coffee,2017-02-05 13:03:00,afternoon,weekend,2017-02-05,13:03:00,13,Sunday,February
6057,Pastry,2017-02-05 13:03:00,afternoon,weekend,2017-02-05,13:03:00,13,Sunday,February
6057,Bread,2017-02-05 13:03:00,afternoon,weekend,2017-02-05,13:03:00,13,Sunday,February
6058,Coffee,2017-02-05 13:08:00,afternoon,weekend,2017-02-05,13:08:00,13,Sunday,February
6058,Pastry,2017-02-05 13:08:00,afternoon,weekend,2017-02-05,13:08:00,13,Sunday,February
6059,Sandwich,2017-02-05 13:17:00,afternoon,weekend,2017-02-05,13:17:00,13,Sunday,February
6059,Coffee,2017-02-05 13:17:00,afternoon,weekend,2017-02-05,13:17:00,13,Sunday,February
6059,Coke,2017-02-05 13:17:00,afternoon,weekend,2017-02-05,13:17:00,13,Sunday,February
6061,Bread,2017-02-05 13:29:00,afternoon,weekend,2017-02-05,13:29:00,13,Sunday,February
6061,Scone,2017-02-05 13:29:00,afternoon,weekend,2017-02-05,13:29:00,13,Sunday,February
6061,Alfajores,2017-02-05 13:29:00,afternoon,weekend,2017-02-05,13:29:00,13,Sunday,February
6062,Brownie,2017-02-05 13:30:00,afternoon,weekend,2017-02-05,13:30:00,13,Sunday,February
6062,Bread,2017-02-05 13:30:00,afternoon,weekend,2017-02-05,13:30:00,13,Sunday,February
6062,Scandinavian,2017-02-05 13:30:00,afternoon,weekend,2017-02-05,13:30:00,13,Sunday,February
6063,Coffee,2017-02-05 13:54:00,afternoon,weekend,2017-02-05,13:54:00,13,Sunday,February
6063,Cake,2017-02-05 13:54:00,afternoon,weekend,2017-02-05,13:54:00,13,Sunday,February
6063,Bread,2017-02-05 13:54:00,afternoon,weekend,2017-02-05,13:54:00,13,Sunday,February
6064,Cake,2017-02-05 13:56:00,afternoon,weekend,2017-02-05,13:56:00,13,Sunday,February
6064,Pastry,2017-02-05 13:56:00,afternoon,weekend,2017-02-05,13:56:00,13,Sunday,February
6064,Bread,2017-02-05 13:56:00,afternoon,weekend,2017-02-05,13:56:00,13,Sunday,February
6065,Cookies,2017-02-05 14:05:00,afternoon,weekend,2017-02-05,14:05:00,14,Sunday,February
6065,Cake,2017-02-05 14:05:00,afternoon,weekend,2017-02-05,14:05:00,14,Sunday,February
6066,Hot chocolate,2017-02-05 14:07:00,afternoon,weekend,2017-02-05,14:07:00,14,Sunday,February
6066,Tea,2017-02-05 14:07:00,afternoon,weekend,2017-02-05,14:07:00,14,Sunday,February
6066,Alfajores,2017-02-05 14:07:00,afternoon,weekend,2017-02-05,14:07:00,14,Sunday,February
6067,Bread,2017-02-05 14:19:00,afternoon,weekend,2017-02-05,14:19:00,14,Sunday,February
6067,Coffee,2017-02-05 14:19:00,afternoon,weekend,2017-02-05,14:19:00,14,Sunday,February
6067,Coffee,2017-02-05 14:19:00,afternoon,weekend,2017-02-05,14:19:00,14,Sunday,February
6067,Cookies,2017-02-05 14:19:00,afternoon,weekend,2017-02-05,14:19:00,14,Sunday,February
6067,Cake,2017-02-05 14:19:00,afternoon,weekend,2017-02-05,14:19:00,14,Sunday,February
6068,Scandinavian,2017-02-05 14:25:00,afternoon,weekend,2017-02-05,14:25:00,14,Sunday,February
6070,Coffee,2017-02-05 14:32:00,afternoon,weekend,2017-02-05,14:32:00,14,Sunday,February
6070,Coffee,2017-02-05 14:32:00,afternoon,weekend,2017-02-05,14:32:00,14,Sunday,February
6070,Cake,2017-02-05 14:32:00,afternoon,weekend,2017-02-05,14:32:00,14,Sunday,February
6070,Alfajores,2017-02-05 14:32:00,afternoon,weekend,2017-02-05,14:32:00,14,Sunday,February
6071,Coffee,2017-02-05 14:36:00,afternoon,weekend,2017-02-05,14:36:00,14,Sunday,February
6071,Chicken Stew,2017-02-05 14:36:00,afternoon,weekend,2017-02-05,14:36:00,14,Sunday,February
6071,Sandwich,2017-02-05 14:36:00,afternoon,weekend,2017-02-05,14:36:00,14,Sunday,February
6071,Fudge,2017-02-05 14:36:00,afternoon,weekend,2017-02-05,14:36:00,14,Sunday,February
6072,Coffee,2017-02-05 14:42:00,afternoon,weekend,2017-02-05,14:42:00,14,Sunday,February
6072,Sandwich,2017-02-05 14:42:00,afternoon,weekend,2017-02-05,14:42:00,14,Sunday,February
6072,Fudge,2017-02-05 14:42:00,afternoon,weekend,2017-02-05,14:42:00,14,Sunday,February
6073,Baguette,2017-02-05 14:50:00,afternoon,weekend,2017-02-05,14:50:00,14,Sunday,February
6073,Coffee,2017-02-05 14:50:00,afternoon,weekend,2017-02-05,14:50:00,14,Sunday,February
6073,Tea,2017-02-05 14:50:00,afternoon,weekend,2017-02-05,14:50:00,14,Sunday,February
6073,Cake,2017-02-05 14:50:00,afternoon,weekend,2017-02-05,14:50:00,14,Sunday,February
6074,Coffee,2017-02-05 14:57:00,afternoon,weekend,2017-02-05,14:57:00,14,Sunday,February
6074,Tea,2017-02-05 14:57:00,afternoon,weekend,2017-02-05,14:57:00,14,Sunday,February
6075,Tea,2017-02-05 15:03:00,afternoon,weekend,2017-02-05,15:03:00,15,Sunday,February
6075,Bread,2017-02-05 15:03:00,afternoon,weekend,2017-02-05,15:03:00,15,Sunday,February
6076,Bread,2017-02-05 15:18:00,afternoon,weekend,2017-02-05,15:18:00,15,Sunday,February
6077,Coffee,2017-02-05 15:21:00,afternoon,weekend,2017-02-05,15:21:00,15,Sunday,February
6078,Tea,2017-02-05 15:44:00,afternoon,weekend,2017-02-05,15:44:00,15,Sunday,February
6078,Coffee,2017-02-05 15:44:00,afternoon,weekend,2017-02-05,15:44:00,15,Sunday,February
6078,Sandwich,2017-02-05 15:44:00,afternoon,weekend,2017-02-05,15:44:00,15,Sunday,February
6078,Sandwich,2017-02-05 15:44:00,afternoon,weekend,2017-02-05,15:44:00,15,Sunday,February
6078,Bread,2017-02-05 15:44:00,afternoon,weekend,2017-02-05,15:44:00,15,Sunday,February
6079,Bread,2017-02-05 15:46:00,afternoon,weekend,2017-02-05,15:46:00,15,Sunday,February
6080,Spanish Brunch,2017-02-05 15:54:00,afternoon,weekend,2017-02-05,15:54:00,15,Sunday,February
6080,Chicken Stew,2017-02-05 15:54:00,afternoon,weekend,2017-02-05,15:54:00,15,Sunday,February
6080,Coffee,2017-02-05 15:54:00,afternoon,weekend,2017-02-05,15:54:00,15,Sunday,February
6081,Coffee,2017-02-05 15:54:00,afternoon,weekend,2017-02-05,15:54:00,15,Sunday,February
6081,Coffee,2017-02-05 15:54:00,afternoon,weekend,2017-02-05,15:54:00,15,Sunday,February
6081,Coffee,2017-02-05 15:54:00,afternoon,weekend,2017-02-05,15:54:00,15,Sunday,February
6081,Cookies,2017-02-05 15:54:00,afternoon,weekend,2017-02-05,15:54:00,15,Sunday,February
6081,Cake,2017-02-05 15:54:00,afternoon,weekend,2017-02-05,15:54:00,15,Sunday,February
6082,Hot chocolate,2017-02-05 15:56:00,afternoon,weekend,2017-02-05,15:56:00,15,Sunday,February
6082,Hot chocolate,2017-02-05 15:56:00,afternoon,weekend,2017-02-05,15:56:00,15,Sunday,February
6082,Bread,2017-02-05 15:56:00,afternoon,weekend,2017-02-05,15:56:00,15,Sunday,February
6082,Coffee,2017-02-05 15:56:00,afternoon,weekend,2017-02-05,15:56:00,15,Sunday,February
6084,Coffee,2017-02-06 08:29:00,morning,weekday,2017-02-06,08:29:00,8,Monday,February
6084,Coffee,2017-02-06 08:29:00,morning,weekday,2017-02-06,08:29:00,8,Monday,February
6084,Coffee,2017-02-06 08:29:00,morning,weekday,2017-02-06,08:29:00,8,Monday,February
6085,Bread,2017-02-06 08:30:00,morning,weekday,2017-02-06,08:30:00,8,Monday,February
6085,Bread,2017-02-06 08:30:00,morning,weekday,2017-02-06,08:30:00,8,Monday,February
